dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,mape_count,total_samples,horizon,objective,mae,rmse,expired_units_total,expired_rate,non_expired_negative_days,avg_non_expired_inventory,total_days,category
E077,0.08664549002953024,0.12055008967517138,0.5698005698005698,2,8.310840180070185,351,351,14,l2,22.292082555888115,31.015030906314387,40614.0,86.26593033135089,0,0.0,351,E
E013,0.08840899207298333,0.1301210705449346,1.1396011396011396,4,8.508616255136223,351,351,14,l2,23.353071535722858,34.371239819499024,25301.0,79.29856453331662,0,0.0,351,E
A009,0.03375411279613929,0.04502652925416647,1.1396011396011396,4,3.36590071072482,351,351,14,l2,23.456127260847634,31.289461129631796,81788.0,82.40272432345296,0,0.0,351,A
E055,0.09818522321065178,0.12609069548722082,0.5698005698005698,2,10.246036254201963,351,351,14,l2,24.34126372684127,31.259356265559813,39480.0,86.4065133177212,0,0.0,351,E
D062,0.10890186268437456,0.1333720539914817,1.1396011396011396,4,10.541997818912826,351,351,14,l2,24.36919630393594,29.844941905147973,21210.0,79.06803355079217,0,0.0,351,D
C074,0.04527736879847771,0.05952307433591124,0.8547008547008548,3,4.657719976178068,351,351,14,l2,24.456486909518482,32.15127837462702,67424.0,83.28680485213825,0,0.0,351,C
C091,0.04318871590526573,0.055021347187397096,0.8547008547008548,3,4.325174626234876,351,351,14,l2,24.509780843400293,31.224849662810193,70843.0,83.25459502655949,0,0.0,351,C
E048,0.09673507421501595,0.12685176600645628,0.5698005698005698,2,9.41472317762502,351,351,14,l2,24.66744392482907,32.347200331646356,36612.0,85.21156263091747,0,0.0,351,E
A093,0.03673741872127663,0.047872254059996525,1.4245014245014245,5,3.6041447857617674,351,351,14,l2,25.53208735124485,33.27067101894477,64553.0,78.77216317465741,0,0.0,351,A
C041,0.04614019090163237,0.056602438406374064,1.4245014245014245,5,4.656875160985701,351,351,14,l2,25.713757499883787,31.544329285211504,51330.0,78.61847143513555,0,0.0,351,C
