dataset_id,normalized_mae,normalized_rmse,stockout_rate,stockout_days,mape,mape_count,total_samples,horizon,objective,mae,rmse,category
C013,0.04772238234331657,0.05802498280978639,1.1396011396011396,4,4.830805375417933,351,351,14,l2,28.29760523394438,34.40666573276593,C
C011,0.04575774380834735,0.05993673417798907,1.1396011396011396,4,4.574290189897164,351,351,14,l2,28.613451369659124,37.47992549285654,C
C018,0.043479436789822495,0.05479798667159352,0.8547008547008548,3,4.296990344122145,351,351,14,l2,28.83776741910959,36.34480368983944,C
C091,0.04520894445824256,0.05634017285842076,0.8547008547008548,3,4.457818019193604,351,351,14,l2,28.99374544506311,36.13250983324121,C
E068,0.10540107021840851,0.14501057016776023,0.5698005698005698,2,9.723510350051876,351,351,14,l2,29.022830303729865,39.929548737077,E
A064,0.041561041050586486,0.04955026149080225,0.8547008547008548,3,4.3322203487971125,351,351,14,l2,29.07934868515779,34.66923096507593,A
A012,0.04295079623844745,0.05210874169799241,1.1396011396011396,4,4.366466650072084,351,351,14,l2,29.22624251962116,35.45784608515728,A
A038,0.042211080496721426,0.0529041616104415,1.1396011396011396,4,4.313259048370742,351,351,14,l2,29.23063207628091,36.63545365674855,A
E025,0.11260158336275118,0.16207113734915243,0.8547008547008548,3,10.480979537273926,351,351,14,l2,29.32613602024473,42.210065586247204,E
A011,0.04247518055758838,0.05393986899196259,1.4245014245014245,5,4.207948595688497,351,351,14,l2,29.512263701436172,37.47806640994543,A
A072,0.04258787396451961,0.05274099520715424,0.8547008547008548,3,4.131635405928891,351,351,14,l2,29.711533404375228,36.79488302662992,A
C097,0.047114821340514396,0.05838295459110791,1.4245014245014245,5,4.716252807723493,351,351,14,l2,29.85643409204158,36.99699555793835,C
C019,0.04582959120639596,0.05727586539774699,1.4245014245014245,5,4.508559698984902,351,351,14,l2,29.96824388399774,37.45303105970452,C
A030,0.04326138479100344,0.05253246034498057,1.1396011396011396,4,4.428720403575708,351,351,14,l2,30.11719567124116,36.57142264272857,A
A057,0.04370004661289963,0.052487392388379336,1.1396011396011396,4,4.438676337286722,351,351,14,l2,30.192872661237296,36.26415250172614,A
E073,0.1185903661114845,0.16292231908685217,0.8547008547008548,3,11.407078172728841,351,351,14,l2,30.318590009630125,41.652413748084804,E
E090,0.11673411631100766,0.1931573718256453,1.1396011396011396,4,10.603424707835341,351,351,14,l2,30.622252118097837,50.6699662912197,E
A045,0.04411462247999462,0.056444073299671556,0.8547008547008548,3,4.221926182431294,351,351,14,l2,30.76309947345676,39.36097701827352,A
E057,0.11656534559282758,0.1825876464508793,1.1396011396011396,4,10.52285659605119,351,351,14,l2,30.98280318257222,48.53138027246377,E
C075,0.047445177347077684,0.06193079339330613,1.1396011396011396,4,4.8048985462264815,351,351,14,l2,31.162019515849707,40.67618038892483,C
C056,0.058860295051055556,0.07392568908707925,1.4245014245014245,5,5.861665094477578,351,351,14,l2,31.2863429839897,39.29413643101792,C
A035,0.04622284600280083,0.057451518790405796,1.4245014245014245,5,4.5749897911981146,351,351,14,l2,31.433773995243726,39.06981532966807,A
E055,0.11702909615223389,0.1576079078366322,0.5698005698005698,2,10.858505331140483,351,351,14,l2,32.09731347117736,43.22677513281171,E
A009,0.04640520070409104,0.0582693870622942,1.4245014245014245,5,5.029972421653727,351,351,14,l2,32.10301208025097,40.31062916197533,A
A096,0.046443042542260865,0.05820249050666044,1.4245014245014245,5,4.784662288962091,351,351,14,l2,32.200112546885975,40.35322929410076,A
C015,0.04822863119630528,0.059922252644619194,0.8547008547008548,3,4.916401991709661,351,351,14,l2,32.376251111550474,40.22626914073782,C
A097,0.04559327610524464,0.06077447275156549,0.8547008547008548,3,4.338546692185197,351,351,14,l2,32.46293216842826,43.27211718569869,A
A080,0.04731023239916515,0.055889426575904046,0.8547008547008548,3,4.919813215124435,351,351,14,l2,32.55092254748144,38.453677004712965,A
C059,0.05169109179007334,0.065353271295249,1.1396011396011396,4,5.277289542005889,351,351,14,l2,32.674660734037474,41.31071512484184,C
C080,0.05897285890120043,0.07195570906523362,1.1396011396011396,4,6.037954817474367,351,351,14,l2,33.01824844479433,40.287201997745804,C
E008,0.12826082711483244,0.15692486124908653,1.1396011396011396,4,12.790181478226392,351,351,14,l2,33.6628031779846,41.18584634754516,E
E032,0.12926648725984846,0.16554438298320107,0.5698005698005698,2,12.583252814491008,351,351,14,l2,33.72787303769642,43.19340650247157,E
E092,0.11954125324041776,0.16358612365065175,0.5698005698005698,2,11.338073966869027,351,351,14,l2,33.75661081889027,46.19420460934943,E
A091,0.049181355621696295,0.06204688061971098,1.1396011396011396,4,4.954180907753869,351,351,14,l2,34.10005405579875,43.02040796517721,A
C035,0.054479466855575184,0.06608929010262332,1.1396011396011396,4,5.4878976639067965,351,351,14,l2,34.25625416474808,41.55641840851733,C
C084,0.05788327616564152,0.07663424178565321,0.8547008547008548,3,5.9806951202858,351,351,14,l2,34.44203350512505,45.59933884302227,C
E067,0.13061446355462633,0.17622062359638557,0.5698005698005698,2,12.760848884212136,351,351,14,l2,34.5622243888608,46.63018603706181,E
C089,0.05885053574885617,0.06938335020833937,0.8547008547008548,3,5.973982147813691,351,351,14,l2,34.56823463670847,40.75510782294633,C
E044,0.13776001417197628,0.17280427450089028,0.8547008547008548,3,13.715490802779204,351,351,14,l2,35.069146855580044,43.99025737743034,E
C098,0.06434560785915934,0.07879791587379739,1.4245014245014245,5,6.5521303457379565,351,351,14,l2,35.14755087753004,43.04184620152579,C
A070,0.05139307575926314,0.06457537336443794,1.4245014245014245,5,4.948846797677143,351,351,14,l2,35.849086255903785,45.04435851616986,A
A046,0.05314444186541869,0.07046012688174384,1.1396011396011396,4,5.706042341028484,351,351,14,l2,35.95562161694711,47.67079251029982,A
A068,0.05188313028465082,0.06026897521269932,1.4245014245014245,5,5.140215005641151,351,351,14,l2,36.00999653645359,41.83027463373717,A
C096,0.059930786518663764,0.0718136850502722,0.8547008547008548,3,6.193230793912359,351,351,14,l2,36.56392652372014,43.81371338682505,C
C005,0.06015357637874052,0.07455081186253136,1.4245014245014245,5,6.060682337498739,351,351,14,l2,36.76703125111747,45.56690049961183,C
C050,0.06503968328048103,0.07901977131207916,1.1396011396011396,4,6.5526844106672835,351,351,14,l2,37.369281956860085,45.40169886119178,C
C006,0.055972796265927514,0.06806972873768902,1.4245014245014245,5,5.564784561435431,351,351,14,l2,37.579752692969265,45.70155044044175,C
C071,0.05726273592353252,0.07164738712183301,0.8547008547008548,3,5.874786179563482,351,351,14,l2,37.59894080576836,47.0439601572496,C
C022,0.06651145798608832,0.08571530492223105,0.8547008547008548,3,6.46030708617736,351,351,14,l2,38.202210757342876,49.232331434591075,C
A089,0.054994991900472905,0.06728642252112058,1.4245014245014245,5,5.542062872782131,351,351,14,l2,38.22355622238054,46.766555741901804,A
E051,0.14685536427649523,0.19398465755770575,0.8547008547008548,3,14.012082848696696,351,351,14,l2,38.99030841108509,51.503202912991895,E
E037,0.14178089124944085,0.1718456927908613,1.1396011396011396,4,13.66204227666507,351,351,14,l2,39.32904979060344,47.668820166900886,E
E062,0.14630373824343626,0.18163504957987595,1.1396011396011396,4,14.554625140566973,351,351,14,l2,39.39572028512359,48.90950629926488,E
E077,0.14615688727255755,0.19630131983547516,0.5698005698005698,2,13.311285684214141,351,351,14,l2,40.00742898079788,53.73343164807014,E
E011,0.06627741194758491,0.0941786373184369,1.4245014245014245,5,6.352858012909983,351,351,14,l2,43.176618279016424,61.352955012062054,E
C041,0.07174575014009489,0.08732626666826528,1.1396011396011396,4,7.431841889823566,351,351,14,l2,43.91105633574327,53.44690950715125,C
E045,0.15911025331577558,0.199951804030254,0.8547008547008548,3,14.90059197034295,351,351,14,l2,43.930748915494135,55.20720578968654,E
E034,0.1734702165652084,0.1905004453687167,0.8547008547008548,3,17.847918371537418,351,351,14,l2,44.49239235469929,48.86037918736208,E
C085,0.037075093131113256,0.04688251965872392,1.1396011396011396,4,3.6646271313939716,351,351,14,l2,45.56571196632202,57.61915093430001,C
E060,0.1660763011622026,0.19406465271829812,1.1396011396011396,4,16.34063812074459,351,351,14,l2,45.79210969452743,53.50931952914419,E
E063,0.1583839756114059,0.2722573431847656,0.8547008547008548,3,12.881111546939595,351,351,14,l2,45.87133848640652,78.85146648471144,E
E020,0.16447361234732158,0.18846163329336074,0.5698005698005698,2,16.988696669891286,351,351,14,l2,47.84963796252633,54.828375167383285,E
C020,0.03722512257220993,0.04883378640394959,1.9943019943019942,7,3.7369527301620713,351,351,14,l2,48.03790710739416,63.01854051453273,C
C083,0.0385481927211111,0.04764823015302617,1.7094017094017095,6,3.8175168872709815,351,351,14,l2,49.496099101728426,61.180599016372504,C
E076,0.07851379763629578,0.09466416694246042,1.1396011396011396,4,8.192852626009199,351,351,14,l2,49.70795765906815,59.93293591534883,E
C010,0.04072133947233476,0.05127920089965477,1.4245014245014245,5,4.145344583708973,351,351,14,l2,51.13266062785269,64.38987545217876,C
C042,0.03515883159626357,0.04591547243756274,1.1396011396011396,4,3.5269283524444193,351,351,14,l2,52.64509151580696,68.75155227638133,C
A040,0.03172260511321838,0.04142493298616065,1.4245014245014245,5,3.1460582456119526,351,351,14,l2,53.42059587728271,69.75923308943824,A
E012,0.08240477578574427,0.11467082683977582,1.4245014245014245,5,7.858515631358038,351,351,14,l2,53.58705094771425,74.56936059211542,E
A052,0.03216667141353695,0.039937128729777255,1.1396011396011396,4,3.2330623569899584,351,351,14,l2,53.91427386311993,66.93826874289971,A
A019,0.03263114369544111,0.04099967099659768,1.4245014245014245,5,3.2644086526864937,351,351,14,l2,54.04182227071821,67.90129557933963,A
E040,0.20075499433296082,0.22657858823405808,0.5698005698005698,2,20.901198615934057,351,351,14,l2,54.25475215792117,61.23367037405845,E
E024,0.1866874490274293,0.2663292874250323,1.1396011396011396,4,17.286976584431336,351,351,14,l2,54.404233008882294,77.61336225678548,E
E054,0.08541492528302481,0.11186246577630364,1.4245014245014245,5,8.618461570719543,351,351,14,l2,55.10722764947973,72.17041221473744,E
C068,0.03798401133353068,0.04866421227851291,1.1396011396011396,4,3.85164223235575,351,351,14,l2,55.56822781671226,71.19269238491702,C
C081,0.042319239623244485,0.05914827645151632,1.9943019943019942,7,4.097758657676648,351,351,14,l2,56.54417081546458,79.03001747880764,C
E047,0.18747286680985917,0.232714027106513,0.5698005698005698,2,17.719467940720843,351,351,14,l2,56.79840342533916,70.50505718108492,E
C038,0.045278217473265825,0.05587020263691336,1.7094017094017095,6,4.637003611832869,351,351,14,l2,57.497273295830375,70.94767615365508,C
C078,0.039851819321168096,0.04938087728274237,1.7094017094017095,6,3.970641893505079,351,351,14,l2,57.62993164244008,71.40995394246787,C
E038,0.20776262251850075,0.24374034700791977,1.1396011396011396,4,21.002370516679182,351,351,14,l2,58.10783159549487,68.17021688153982,E
A084,0.03463110086898978,0.04280865579120901,1.9943019943019942,7,3.481536690597261,351,351,14,l2,58.172257667394604,71.90866280866393,A
E048,0.2131885659806387,0.2363284643894757,1.1396011396011396,4,21.886308576883025,351,351,14,l2,58.50781017763232,64.85836081530998,E
A001,0.035457619025432825,0.04412642647248039,1.1396011396011396,4,3.623247459030235,351,351,14,l2,59.2018994718429,73.67579481864442,A
A023,0.03589691322159389,0.045509416043213194,1.9943019943019942,7,3.6008670321055556,351,351,14,l2,59.26876957068464,75.13980592456792,A
E021,0.20243161416076572,0.2507799117533021,1.1396011396011396,4,19.141324545099984,351,351,14,l2,59.64869551621469,73.89505171794023,E
A033,0.036294873597584834,0.0457408484872872,1.9943019943019942,7,3.5907237769761116,351,351,14,l2,61.264092165550665,77.20846719361829,A
C052,0.0471423431415535,0.06030003699880169,1.1396011396011396,4,4.860914177179379,351,351,14,l2,61.266108561560976,78.36582500665635,C
C092,0.04846970153913571,0.06196036068383706,1.1396011396011396,4,4.921971744838682,351,351,14,l2,61.498384930918945,78.61534094070129,C
A024,0.036748875567841864,0.04868426451640543,1.9943019943019942,7,3.55255842953919,351,351,14,l2,61.84626362765405,81.93284314894416,A
A083,0.037709600083943216,0.04800781704964961,1.9943019943019942,7,3.8826788726615185,351,351,14,l2,62.322365984886154,79.34214994705553,A
A022,0.03697986165717762,0.047310817001114315,1.9943019943019942,7,3.62241768356712,351,351,14,l2,62.69519388836159,80.21016607361854,A
C095,0.04996154748611116,0.061885817673326925,1.4245014245014245,5,4.991347684658176,351,351,14,l2,62.76750344817088,77.74815772636454,C
A002,0.03784191844991349,0.04903172569988388,1.1396011396011396,4,3.75654657767177,351,351,14,l2,62.88927942961762,81.48555952673722,A
C070,0.049873042118945644,0.06256719703889924,1.4245014245014245,5,5.049557455016885,351,351,14,l2,63.10161788622758,79.16283410875268,C
E027,0.09574810207615399,0.12648659268466297,1.1396011396011396,4,9.24002222627222,351,351,14,l2,63.908175516522164,84.42493574806312,E
C017,0.051868741780192865,0.06250562660340396,1.4245014245014245,5,5.198946481965614,351,351,14,l2,64.33792819447399,77.53190800737897,C
A058,0.038027762633082586,0.04654678627352534,1.4245014245014245,5,3.8823124157286433,351,351,14,l2,64.43333093938084,78.86776072167702,A
C047,0.05251056210465679,0.06912450163456162,1.9943019943019942,7,5.490044657780335,351,351,14,l2,64.8104506646527,85.31598069692274,C
A007,0.039077978632659466,0.04779306887216909,1.7094017094017095,6,4.02423586164004,351,351,14,l2,65.19142035416243,79.7302765362859,A
A073,0.03925768649299081,0.05111087762232337,1.4245014245014245,5,3.928733114319775,351,351,14,l2,65.81154089874553,85.68221700004852,A
A005,0.03962867925154975,0.05060354944390847,1.4245014245014245,5,3.894813244510973,351,351,14,l2,65.87765510690747,84.12198540078201,A
C034,0.046611460589848726,0.05551485786822129,1.1396011396011396,4,4.648557772115194,351,351,14,l2,65.91139399391045,78.5013304274177,C
A062,0.04068926221633983,0.05033196430233092,1.1396011396011396,4,4.142239876793446,351,351,14,l2,67.20683695134763,83.13377864466196,A
E072,0.10306294948973037,0.13085833959907242,1.4245014245014245,5,10.39560518621742,351,351,14,l2,67.82863396289511,86.12156416639465,E
A048,0.04125395088038581,0.049796219843026596,1.4245014245014245,5,4.161287438401297,351,351,14,l2,68.68806328108955,82.91098977778368,A
A027,0.041071891226919746,0.05054676496391668,1.9943019943019942,7,4.148857629646345,351,351,14,l2,68.88739075809444,84.77902150618903,A
C072,0.055828686436830345,0.07012184256688632,1.4245014245014245,5,5.617761887094811,351,351,14,l2,69.79571952341423,87.66468940302141,C
A043,0.04157467585937513,0.051787995090709714,1.9943019943019942,7,4.127206000358951,351,351,14,l2,69.9930396207325,87.18767175775706,A
C049,0.0511208164673093,0.06446747397149653,1.4245014245014245,5,5.265259040506781,351,351,14,l2,70.15043116475137,88.46535340637337,C
C088,0.045940884736360196,0.057397847979194096,1.9943019943019942,7,4.554578397245522,351,351,14,l2,70.35944661657189,87.9060306298789,C
C033,0.04950766109883481,0.05947622930340386,1.7094017094017095,6,4.920193169677734,351,351,14,l2,70.45179955058974,84.63755491383816,C
A060,0.04253712223045277,0.0530512357759645,1.7094017094017095,6,4.187476813016088,351,351,14,l2,71.54550057750279,89.2297602852224,A
E086,0.10759775428189775,0.14672739548685412,0.8547008547008548,3,10.448714248459353,351,351,14,l2,71.63006281351134,97.6794787710035,E
A059,0.04310011610842903,0.05589202109503525,1.7094017094017095,6,4.3346435137448,351,351,14,l2,71.73934511218182,93.0312340752585,A
C021,0.04713360352142872,0.061159152039505504,1.4245014245014245,5,4.603319533654818,351,351,14,l2,72.00698637121289,93.4341085417209,C
A013,0.04305622301065402,0.05284232842856291,1.7094017094017095,6,4.369309330109705,351,351,14,l2,72.08715737701704,88.47160710439599,A
E065,0.10883313108979126,0.18105481882303104,1.4245014245014245,5,9.47377356860623,351,351,14,l2,72.26922990032843,120.2271054325231,E
A036,0.0433655357250519,0.05273230021500382,1.4245014245014245,5,4.360136518505261,351,351,14,l2,72.51693606653828,88.1802744828966,A
C028,0.04761832731219,0.06090399986443208,1.9943019943019942,7,4.807940240792006,351,351,14,l2,73.35867868705715,93.82599534670565,C
C023,0.05716273141465205,0.06867598661483926,1.9943019943019942,7,5.698021902991601,351,351,14,l2,73.96140875203484,88.85811772401495,C
E058,0.1150397668586584,0.1568886510013232,1.4245014245014245,5,11.248743117923334,351,351,14,l2,74.61820137021054,101.7626275920805,E
E082,0.11169585447683694,0.14056261082243926,1.1396011396011396,4,11.073255510796423,351,351,14,l2,75.12675900984358,94.54257222448412,E
A006,0.04500732772355797,0.05525401891298563,1.1396011396011396,4,4.516090085547346,351,351,14,l2,75.26161245214739,92.396211199095,A
E030,0.11562138980343914,0.13356414289019203,1.4245014245014245,5,11.822840973158428,351,351,14,l2,76.37698662106783,88.22958080612135,E
C008,0.051598880217576214,0.062399150954288544,1.4245014245014245,5,5.105429369794273,351,351,14,l2,76.4836529966955,92.49260814870466,C
C065,0.05301850266728824,0.06413210759586994,1.4245014245014245,5,5.310158869229898,351,351,14,l2,76.60176706313167,92.65883644725336,C
E095,0.11488550194878026,0.17067350960386576,1.4245014245014245,5,10.561183928933126,351,351,14,l2,76.73762373758271,114.00115192771032,E
A087,0.04660595059209956,0.05997918650247103,1.9943019943019942,7,4.670271959433155,351,351,14,l2,77.3806166168332,99.58441737103003,A
A061,0.047505182127199806,0.05620181527308284,1.9943019943019942,7,4.909145774589434,351,351,14,l2,77.80022476922944,92.04288174239015,A
C063,0.05390374926842518,0.0680139513381398,1.4245014245014245,5,5.272449528198739,351,351,14,l2,78.72957403120735,99.33834825414642,C
A085,0.04729230306711081,0.057602681377338705,1.7094017094017095,6,4.900393603939173,351,351,14,l2,79.92156693710614,97.34557754404204,A
A010,0.04708893326864399,0.05619872758863484,1.7094017094017095,6,4.675224950690245,351,351,14,l2,79.96586301949006,95.43600672761264,A
E064,0.12015774278654225,0.20721397924070692,1.1396011396011396,4,10.639766963376509,351,351,14,l2,80.21949999470539,138.33983080168608,E
C016,0.05357938049770511,0.06593891039426003,1.9943019943019942,7,5.282665049305824,351,351,14,l2,80.62750348496968,99.2264128144598,C
A049,0.047669161407364526,0.06085313061232645,1.1396011396011396,4,4.619572781993389,351,351,14,l2,80.86333070566599,103.22788737834638,A
A025,0.048933563897785,0.06101238768041211,1.9943019943019942,7,4.952898291786581,351,351,14,l2,82.07678254964772,102.33672100688064,A
A041,0.05111497166274363,0.06145110266711884,1.9943019943019942,7,5.050497046957436,351,351,14,l2,86.14285304161272,103.56209020765283,A
C046,0.05545538008305108,0.06937530523329796,1.7094017094017095,6,5.612448543689701,351,351,14,l2,86.69603415918243,108.45771543360044,C
C031,0.0583596014527929,0.07275224074614385,1.7094017094017095,6,6.024599128242048,351,351,14,l2,87.14069470259733,108.63132444312104,C
A042,0.053204588527515126,0.06154851391361798,1.7094017094017095,6,5.537121867245575,351,351,14,l2,88.64824244834648,102.55069599736004,A
E017,0.13158737159629103,0.1893843271975081,1.4245014245014245,5,12.196062120885589,351,351,14,l2,88.74687216097888,127.72704911725727,E
C099,0.06111252374091906,0.07338441822406777,1.4245014245014245,5,6.2087080590443735,351,351,14,l2,88.81564906852263,106.65055764539568,C
C026,0.06062019972220732,0.0736768703069077,1.1396011396011396,4,5.997801634306393,351,351,14,l2,91.59953967995929,111.32868971232529,C
A065,0.055961986873573656,0.07170222742969147,1.7094017094017095,6,5.382716839702605,351,351,14,l2,95.02185935272767,121.74833937711385,A
E002,0.14657667123974366,0.17546386914810017,1.4245014245014245,5,14.551898793832244,351,351,14,l2,97.21833439116035,116.3780358779325,E
C058,0.07434602939687798,0.08861689751806348,1.1396011396011396,4,7.520321280294769,351,351,14,l2,98.95414150314548,117.9485856569555,C
E084,0.14670311862398072,0.1819949729512787,0.8547008547008548,3,14.293226301584253,351,351,14,l2,102.21069587822575,126.79916423159345,E
E085,0.1511052364844396,0.2065276726152415,1.4245014245014245,5,13.795483514146593,351,351,14,l2,102.37788746107564,139.92808797713906,E
E023,0.1654830212642198,0.21822289425246744,0.8547008547008548,3,17.022931075737464,351,351,14,l2,106.52250514945608,140.4715069809024,E
E007,0.14952453240293348,0.1769164170561816,1.4245014245014245,5,15.070123022364612,351,351,14,l2,106.8904448604321,126.47205256786333,E
E029,0.15658510578477,0.17476143890400825,1.1396011396011396,4,15.967455455863814,351,351,14,l2,109.08316258259819,121.74549014475242,E
C002,0.07323686192549292,0.09079143846718522,1.7094017094017095,6,7.483191564999794,351,351,14,l2,111.2922794069883,137.9685840162294,C
E010,0.16175653655594102,0.23062403448190347,0.8547008547008548,3,15.94886525047681,351,351,14,l2,114.11117175563028,162.69375797768538,E
E093,0.1642801651181642,0.2393846416751898,1.4245014245014245,5,14.766039287298275,351,351,14,l2,114.45366341356407,166.77880244983643,E
E046,0.07651364244751367,0.09735390032075922,1.1396011396011396,4,7.50253622979198,351,351,14,l2,115.73549471148459,147.25873001595363,E
E097,0.16431819684120957,0.22290020700367955,0.8547008547008548,3,15.953971375737108,351,351,14,l2,117.6373165049668,159.57686187156585,E
E039,0.17581358800267682,0.21544619837942888,0.8547008547008548,3,17.02853632266387,351,351,14,l2,126.02728720630627,154.43686821440514,E
E061,0.18219179131216742,0.252918917509888,1.1396011396011396,4,17.177202043140507,351,351,14,l2,127.62560934663954,177.1700619990348,E
E050,0.17435763608235602,0.2232009194890058,0.8547008547008548,3,16.4854742241779,351,351,14,l2,129.00279390325792,165.14070081942123,E
E056,0.08941597155707875,0.12003149637779134,1.9943019943019942,7,8.781578511467607,351,351,14,l2,130.01999351287017,174.53810665601404,E
E006,0.1887120169849286,0.22085711344775022,1.1396011396011396,4,19.328072498972972,351,351,14,l2,134.24951382664858,157.11749881771132,E
E098,0.18793740521416483,0.23344905541651567,1.1396011396011396,4,18.309113763396446,351,351,14,l2,136.19090211012568,169.17141863112042,E
E005,0.19708155640592653,0.22134402484768115,0.8547008547008548,3,20.077817359944593,351,351,14,l2,140.21763178070202,157.47965227667243,E
E053,0.09262537659891358,0.12313071082941324,1.4245014245014245,5,8.932774009170409,351,351,14,l2,140.66047467917124,186.9857361859534,E
E074,0.098003486125629,0.12580614702886442,1.1396011396011396,4,9.676118302829657,351,351,14,l2,150.17289172432743,192.77551894227804,E
E087,0.20122434118072718,0.2624237887211011,1.7094017094017095,6,19.14989283268433,351,351,14,l2,151.62454759020252,197.7389415627757,E
E028,0.2003568340262398,0.28831458821696826,0.8547008547008548,3,17.704201160090076,351,351,14,l2,154.17144428864125,221.85355788299924,E
E096,0.2001923208633162,0.23538911820002242,1.4245014245014245,5,20.305454322407666,351,351,14,l2,157.84223425059878,185.59325440028948,E
E019,0.11089349027232183,0.15136812027182261,1.1396011396011396,4,10.486805256842796,351,351,14,l2,168.39350262580416,229.85486249789508,E
E079,0.11217870907257209,0.15556662788042525,1.7094017094017095,6,10.734108603367481,351,351,14,l2,168.42019200064885,233.56090966927343,E
E049,0.1170942075648001,0.15682282083159554,1.1396011396011396,4,10.814550087422447,351,351,14,l2,180.95258450571635,242.3475535563957,E
E091,0.2612600710357184,0.30091801070990526,0.8547008547008548,3,27.141418716579985,351,351,14,l2,181.02866631509139,208.50788998506,E
E014,0.12201518714749328,0.21968785471043037,1.7094017094017095,6,10.441589499543804,351,351,14,l2,181.9267297666073,327.55834672119545,E
E094,0.12139227196666799,0.16938413913233868,1.4245014245014245,5,11.848083555342024,351,351,14,l2,183.74985659538055,256.39450329791475,E
E100,0.12892812486166122,0.1510131757399149,1.7094017094017095,6,13.570813136769031,351,351,14,l2,185.78102012651325,217.60482339760233,E
E041,0.12104880020046098,0.16252440602590076,1.1396011396011396,4,11.56085117376548,351,351,14,l2,186.18512510149137,249.9787426051884,E
E078,0.12497187427450375,0.1576245893291835,1.9943019943019942,7,12.110401889957668,351,351,14,l2,191.32980324291012,241.3205518255555,E
E031,0.13950704361334873,0.20273128742116928,1.9943019943019942,7,12.988425179915067,351,351,14,l2,214.4787647807059,311.68000541253036,E
E009,0.148665616441571,0.18301185409422194,1.4245014245014245,5,15.03851684784301,351,351,14,l2,219.1631905971758,269.79649242673696,E
E001,0.1459746082421451,0.17837896615709303,1.4245014245014245,5,14.447592109452945,351,351,14,l2,219.44599909824285,268.1599965763998,E
E026,0.14323965167492336,0.19776892018769685,1.4245014245014245,5,13.015663537788507,351,351,14,l2,230.2497823090129,317.90255203949,E
E003,0.1588873887709406,0.1951235530408775,1.7094017094017095,6,15.875725699501977,351,351,14,l2,230.80136000878747,283.43836323287763,E
E088,0.15068491507926166,0.26244061011730935,2.2792022792022792,8,13.01399438199235,351,351,14,l2,232.1917164810666,404.3970539813043,E
E004,0.14497515206635134,0.20397218802237646,1.7094017094017095,6,13.142581708329951,351,351,14,l2,238.59688360075512,335.6928943319378,E
E075,0.16619639070216627,0.2099390110759989,1.4245014245014245,5,16.66933616695781,351,351,14,l2,242.02976775540512,305.7316099275623,E
E043,0.15431054697524313,0.19683140491523676,1.9943019943019942,7,15.874299598182903,351,351,14,l2,244.59188884189555,311.99011380178456,E
E015,0.15777139149145253,0.1996244611119778,1.4245014245014245,5,15.445493306919625,351,351,14,l2,250.69334718619186,317.19644393903144,E
E080,0.18175191824022477,0.22979213119454384,3.133903133903134,11,17.683108092619783,351,351,14,l2,280.23608515151557,354.30738705860045,E
E071,0.17685987503290723,0.19838054166994265,1.7094017094017095,6,17.71488011718055,351,351,14,l2,283.154171550548,317.60894277376343,E
E070,0.18544261221493916,0.2153594434042323,1.7094017094017095,6,18.573766732125446,351,351,14,l2,285.4484845253135,331.49892580622753,E
E042,0.17677106675307874,0.22881722328413773,1.9943019943019942,7,16.382231739388278,351,351,14,l2,295.5642453387845,382.5863087366045,E
E069,0.2043392101229563,0.28314406740968573,1.7094017094017095,6,21.097696691786886,351,351,14,l2,327.12728186513175,453.28622486224606,E
E066,0.21839462137471632,0.26532661981263844,1.1396011396011396,4,22.062171473880117,351,351,14,l2,330.04716048356914,400.9727754220365,E
E059,0.19281004480100908,0.23922196467669135,1.4245014245014245,5,18.69969749838532,351,351,14,l2,332.1809454755892,412.14127867064036,E
E052,0.21212895836319023,0.25718840514698865,1.1396011396011396,4,21.36125967180691,351,351,14,l2,339.4014985330505,411.49558639118993,E
E033,0.2423564489912088,0.32533439834396016,1.7094017094017095,6,22.322524066373735,351,351,14,l2,410.902585491642,551.5873251375709,E
E036,0.24338554978489588,0.3166177659199034,1.1396011396011396,4,22.171981569653557,351,351,14,l2,424.28064620180146,551.9423418612666,E
E016,0.31472002011947575,0.3631534696783039,1.9943019943019942,7,33.65436530623484,351,351,14,l2,512.6493237129054,591.5428594720557,E
